"","disease","state_name","age_group","age_group_population","percent_decline","accrual_years","accrual_label","baseline_coverage","cases","additional_cases","cases_per_100k","additional_cases_per_100k","hospitalizations","additional_hospitalizations","hospitalizations_per_100k","additional_hospitalizations_per_100k","deaths","additional_deaths","deaths_per_100k","additional_deaths_per_100k","workdays_lost","additional_workdays_lost","workdays_lost_per_100k","additional_workdays_lost_per_100k","productivity_cost","additional_productivity_cost","productivity_cost_per_100k","additional_productivity_cost_per_100k","hospitalization_cost","additional_hospitalization_cost","hospitalization_cost_per_100k","additional_hospitalization_cost_per_100k","total_cost","additional_total_cost","total_cost_per_100k","additional_total_cost_per_100k","vaccine_adverse_events","vaccine_adverse_events_per_100k","vaccine_adverse_events_avoided","vaccine_adverse_events_avoided_per_100k"
"45","Hib","Alabama","All ages",5054253,11,1,"1 Year",0.878,2.26213562344848,0.0395693682858058,0.0447570713901437,0.000782892512222989,2.14902884227605,0.0375908998715156,0.0425192178206365,0.000743747886611841,0.0904854249379391,0.00158277473143223,0.00179028285560575,3.13157004889196e-05,22.6213562344848,0.395693682858059,0.447570713901437,0.00782892512222991,5655.3390586212,98.9234207145148,111.892678475359,1.95723128055748,64856.4010425859,1134.47080358242,1283.20448229612,22.4458649692134,70511.7401012071,1233.39422429693,1395.09716077148,24.4030962497709,0.0452224512,0.000894740552164682,0.006477174,0.000128152943669421
"46","Hib","Alabama","All ages",5054253,11,5,"5 Years",0.878,2.54572632606566,0.322217006264736,0.0503680034629382,0.00637516575178836,2.41844000976237,0.306106155951499,0.0478496032897913,0.00605640746419894,0.101829053042626,0.0128886802505894,0.00201472013851753,0.000255006630071534,25.4572632606566,3.22217006264736,0.503680034629381,0.0637516575178836,6364.31581516414,805.542515661839,125.920008657345,15.9379143794709,72987.0684306225,9238.10012292266,1444.07231752393,182.778743425045,79351.3842457867,10043.6426385845,1569.99232618127,198.716657804516,0.0452224512,0.000894740552164682,0.006477174,0.000128152943669421
"47","Hib","Alabama","All ages",5054253,11,10,"10 Years",0.878,2.69119241436736,0.467684128529113,0.0532460961959633,0.00925327894209317,2.55663279364899,0.444299922102657,0.0505837913861652,0.00879061499498851,0.107647696574695,0.0187073651411645,0.00212984384783853,0.000370131157683727,26.9119241436736,4.67684128529113,0.532460961959634,0.0925327894209317,6727.98103591841,1169.21032132278,133.115240489908,23.1331973552329,77157.6437326505,13408.7050691049,1526.58847375963,265.295486179756,83885.6247685689,14577.9153904277,1659.70371424954,288.428683534989,0.0452224512,0.000894740552164682,0.006477174,0.000128152943669421
"48","Hib","Alabama","All ages",5054253,11,20,"20 Years",0.878,2.97798438047487,0.75447697045299,0.0589203662831059,0.0149275663575407,2.82908516145113,0.71675312193034,0.0559743479689506,0.0141811880396636,0.119119375218995,0.0301790788181196,0.00235681465132424,0.000597102654301627,29.7798438047487,7.5447697045299,0.58920366283106,0.149275663575407,7444.96095118718,1886.19242613248,147.300915707765,37.3189158938517,85380.0927214981,21631.1791679845,1689.27223709415,427.979746324225,92825.0536726853,23517.371594117,1836.57315280191,465.298662218076,0.0452224512,0.000894740552164682,0.006477174,0.000128152943669421
"49","Hib","Alabama","All ages",5054253,12,1,"1 Year",0.878,2.26575011945723,0.043183864294553,0.044828585341043,0.000854406463122306,2.15246261348436,0.0410246710798254,0.0425871560739908,0.00081168613996619,0.090630004778289,0.00172735457178212,0.00179314341364172,3.41762585248923e-05,22.6575011945723,0.43183864294553,0.44828585341043,0.00854406463122306,5664.37529864306,107.959660736383,112.071463352607,2.13601615780577,64960.03019739,1238.09995838649,1285.2548180194,24.4962006924957,70624.4054960331,1346.05961912287,1397.32628137201,26.6322168503015,0.0446336172,0.000883090284558371,0.00706600800000001,0.000139803211275732
"50","Hib","Alabama","All ages",5054253,12,5,"5 Years",0.878,2.57591905806069,0.35240973825977,0.050965376249679,0.00697253853852923,2.44712310515765,0.334789251346781,0.0484171074371951,0.00662391161160277,0.103036762322428,0.0140963895303908,0.00203861504998716,0.000278901541541169,25.7591905806069,3.5240973825977,0.50965376249679,0.0697253853852923,6439.79764515172,881.024345649424,127.413440624198,17.4313463463231,73852.7070397949,10103.738732095,1461.19925219008,199.905678091205,80292.5046849467,10984.7630777445,1588.61269281428,217.337024437528,0.0446336172,0.000883090284558371,0.00706600800000001,0.000139803211275732
"51","Hib","Alabama","All ages",5054253,12,10,"10 Years",0.878,2.73731936149995,0.513811075661695,0.0541587324872725,0.0101659152334023,2.60045339342495,0.48812052187861,0.0514507958629089,0.00965761947173223,0.109492774459998,0.0205524430264678,0.0021663492994909,0.000406636609336094,27.3731936149995,5.13811075661695,0.541587324872725,0.101659152334023,6843.29840374987,1284.52768915424,135.396831218181,25.4147880835059,78480.1231415289,14731.1844779833,1552.75414866507,291.461161085196,85323.4215452788,16015.7121671376,1688.15097988325,316.875949168702,0.0446336172,0.000883090284558371,0.00706600800000001,0.000139803211275732
"52","Hib","Alabama","All ages",5054253,12,20,"20 Years",0.878,3.06096255879093,0.837455148769047,0.0605621158812376,0.0165693159556723,2.90791443085138,0.795582391330595,0.0575340100871757,0.0157408501578887,0.122438502351637,0.0334982059507619,0.0024224846352495,0.000662772638226893,30.6096255879093,8.37455148769047,0.605621158812376,0.165693159556723,7652.40639697732,2093.63787192262,151.405289703094,41.4232898891808,87759.1127744362,24010.1992209226,1736.34190402491,475.049413254987,95411.5191714135,26103.8370928452,1887.74719372801,516.472703144167,0.0446336172,0.000883090284558371,0.00706600800000001,0.000139803211275732
"53","Hib","Alabama","All ages",5054253,13,1,"1 Year",0.878,2.26936751118335,0.046801256020678,0.0449001565846298,0.000925977706709143,2.15589913562418,0.044461193219644,0.0426551487553983,0.000879678821373684,0.090774700447334,0.00187205024082712,0.00179600626338519,3.70391082683657e-05,22.6936751118335,0.468012560206781,0.449001565846298,0.00925977706709145,5673.41877795838,117.003140051695,112.250391461575,2.31494426677286,65063.7423736565,1341.81213465293,1287.30679634867,26.5481790217651,70737.1611516148,1458.81527470463,1399.55718781024,28.863123288538,0.0440447832,0.00087144001695206,0.007654842,0.000151453478882043
"54","Hib","Alabama","All ages",5054253,13,5,"5 Years",0.878,2.60626660636847,0.382757286567555,0.0515658121263117,0.00757297441516194,2.47595327605005,0.363619422239177,0.0489875215199961,0.00719432569440384,0.104250664254739,0.0153102914627022,0.00206263248505247,0.000302918976606478,26.0626660636847,3.82757286567555,0.515658121263117,0.0757297441516194,6515.66651592119,956.893216418887,128.914530315779,18.9324360379048,74722.7842992249,10973.815991525,1478.41400696057,217.120432861691,81238.4508151461,11930.7092079439,1607.32853727635,236.052868899596,0.0440447832,0.00087144001695206,0.007654842,0.000151453478882043
"55","Hib","Alabama","All ages",5054253,13,10,"10 Years",0.878,2.78410522256897,0.560596936730719,0.0550844055999763,0.0110915883461061,2.64489996144052,0.532567089894183,0.0523301853199775,0.0105370089288008,0.111364208902759,0.0224238774692288,0.00220337622399905,0.000443663533844245,27.8410522256897,5.60596936730719,0.550844055999763,0.110915883461061,6960.26305642242,1401.4923418268,137.711013999941,27.7289708652653,79821.4938962981,16072.5552327525,1579.29359484573,318.000607265851,86781.7569527205,17474.0475745793,1717.00460884567,345.729578131117,0.0440447832,0.00087144001695206,0.007654842,0.000151453478882043
"56","Hib","Alabama","All ages",5054253,13,20,"20 Years",0.878,3.14693155119374,0.923424141171859,0.0622630396854637,0.0182702397598984,2.98958497363405,0.877252934113266,0.0591498877011905,0.0173567277719035,0.12587726204775,0.0369369656468743,0.00249052158741855,0.000730809590395937,31.4693155119374,9.23424141171859,0.622630396854637,0.182702397598984,7867.32887798435,2308.56035292965,155.657599213659,45.675599399746,90223.8807532915,26474.9671997779,1785.10812088931,523.815630119384,98091.2096312759,28783.5275527075,1940.76572010297,569.49122951913,0.0440447832,0.00087144001695206,0.007654842,0.000151453478882043
"57","Hib","Alabama","All ages",5054253,14,1,"1 Year",0.878,2.27298780224607,0.0504215470833991,0.0449717851925116,0.000997606314590882,2.15933841213377,0.0479004697292291,0.042723195932886,0.000947725998861338,0.0909195120898429,0.00201686188333597,0.00179887140770046,3.99042525836353e-05,22.7298780224607,0.504215470833992,0.449717851925116,0.00997606314590884,5682.46950561518,126.053867708498,112.429462981279,2.49401578647721,65167.5376751498,1445.6074361463,1289.36041933694,28.6018020100359,70850.007180765,1571.6613038548,1401.78988231822,31.0958177965132,0.0434559492,0.000859789749345749,0.008243676,0.000163103746488353
"58","Hib","Alabama","All ages",5054253,14,5,"5 Years",0.878,2.63677010620503,0.413260786404108,0.0521693335534455,0.00817649584229575,2.50493160089478,0.392597747083903,0.0495608668757733,0.00776767105018097,0.105470804248201,0.0165304314561643,0.00208677334213782,0.00032705983369183,26.3677010620503,4.13260786404109,0.521693335534456,0.0817649584229576,6591.92526551257,1033.15196601027,130.423333883614,20.4412396057394,75597.3327560438,11848.3644483439,1495.71722579071,234.423651691831,82189.2580215564,12881.5164143542,1626.14055967433,254.864891297571,0.0434559492,0.000859789749345749,0.008243676,0.000163103746488353
"59","Hib","Alabama","All ages",5054253,14,10,"10 Years",0.878,2.8315644970959,0.608056211257644,0.0560234024117094,0.0120305851578392,2.6899862722411,0.577653400694762,0.0532222322911239,0.0114290558999473,0.113262579883836,0.0243222484503058,0.00224093609646838,0.000481223406313569,28.315644970959,6.08056211257644,0.560234024117094,0.120305851578392,7078.91124273974,1520.14052814411,140.058506029274,30.0764628945981,81182.1717044731,17433.2330409275,1606.21503720675,344.922049626869,88261.0829472128,18953.3735690716,1746.27354323602,374.998512521467,0.0434559492,0.000859789749345749,0.008243676,0.000163103746488353
"60","Hib","Alabama","All ages",5054253,14,20,"20 Years",0.878,3.2360646168818,1.01255720685992,0.064026565684025,0.0200337657584597,3.07426138603771,0.961929346516926,0.0608252373998237,0.0190320774705367,0.129442584675272,0.0405022882743969,0.002561062627361,0.000801350630338388,32.360646168818,10.1255720685992,0.64026565684025,0.200337657584597,8090.16154220451,2531.39301714981,160.066414210062,50.0844143961493,92779.3640737865,29030.4505202729,1835.66916958424,574.376678814316,100869.525615991,31561.8435374227,1995.7355837943,624.461093210465,0.0434559492,0.000859789749345749,0.008243676,0.000163103746488353
"61","Hib","Alabama","All ages",5054253,15,1,"1 Year",0.878,2.27661099627019,0.0540447411075185,0.0450434712364061,0.00106929235848539,2.16278044645668,0.0513425040521426,0.0427912976745858,0.00101582774056112,0.0910644398508076,0.00216178964430074,0.00180173884945624,4.27716943394156e-05,22.7661099627019,0.540447411075186,0.450434712364061,0.0106929235848539,5691.52749067548,135.111852768796,112.608678091015,2.67323089621347,65271.4162057948,1549.48596679123,1291.41568904039,30.6570717134902,70962.9436964702,1684.59781956003,1404.02436713141,33.3303026097037,0.0428671152,0.000848139481739438,0.00883251,0.000174754014094664
"62","Hib","Alabama","All ages",5054253,15,5,"5 Years",0.878,2.66743070291831,0.443921383117388,0.0527759631921534,0.00878312548100358,2.53405916777239,0.421725313961518,0.0501371650325457,0.0083439692069534,0.106697228116732,0.0177568553246955,0.00211103852768614,0.000351325019240143,26.6743070291831,4.43921383117388,0.527759631921534,0.0878312548100358,6668.57675729577,1109.80345779347,131.939907980383,21.9578137025089,76476.3852478701,12727.4169401702,1513.10955838321,251.815984284329,83144.9620051659,13837.2203979637,1645.04946636359,273.773797986838,0.0428671152,0.000848139481739438,0.00883251,0.000174754014094664
"63","Hib","Alabama","All ages",5054253,15,10,"10 Years",0.878,2.87971209226016,0.656203806421907,0.0569760178657491,0.0129832006118789,2.73572648764715,0.623393616100811,0.0541272169724616,0.0123340405812849,0.115188483690406,0.0262481522568763,0.00227904071462996,0.000519328024475155,28.7971209226016,6.56203806421907,0.569760178657491,0.129832006118789,7199.28023065039,1640.50951605477,142.440044664373,32.4580015296972,82562.5839612984,18813.6452977528,1633.52693189871,372.233944318831,89761.8641919488,20454.1548138076,1775.96697656308,404.691945848528,0.0428671152,0.000848139481739438,0.00883251,0.000174754014094664
"64","Hib","Alabama","All ages",5054253,15,20,"20 Years",0.878,3.32854841283398,1.1050410028121,0.0658563869444996,0.0218635870189343,3.16212099219228,1.04978895267149,0.0625635675972746,0.0207704076679876,0.133141936513359,0.0442016401124839,0.00263425547777998,0.000874543480757373,33.2854841283398,11.050410028121,0.658563869444996,0.218635870189343,8321.37103208495,2762.60250703025,164.640967361249,54.6589675473358,95430.9142717677,31682.0007182541,1888.13093194519,626.838441175265,103752.285303853,34444.6032252843,2052.77189930644,681.497408722601,0.0428671152,0.000848139481739438,0.00883251,0.000174754014094664
"65","Hib","Alabama","All ages",5054253,16,1,"1 Year",0.878,2.2802370968861,0.0576708417234325,0.0451152147881419,0.0011410359102212,2.1662252420418,0.0547872996372609,0.0428594540487348,0.00108398411471014,0.0912094838754442,0.0023068336689373,0.00180460859152568,4.56414364088482e-05,22.802370968861,0.576708417234326,0.451152147881419,0.011410359102212,5700.59274221526,144.177104308581,112.788036970355,2.85258977555301,65375.3780696763,1653.44783067275,1293.47260751839,32.7139901914834,71075.9708118915,1797.62493498134,1406.26064448874,35.5665799670364,0.0422782812,0.000836489214133127,0.009421344,0.000186404281700975
"66","Hib","Alabama","All ages",5054253,16,5,"5 Years",0.878,2.69824955209155,0.474740232290626,0.0533857239060163,0.00939288619486651,2.56333707448697,0.451003220676095,0.0507164377107155,0.00892324188512318,0.107929982083662,0.0189896092916251,0.00213542895624065,0.000375715447794661,26.9824955209155,4.74740232290626,0.533857239060163,0.0939288619486651,6745.62388022887,1186.85058072657,133.464309765041,23.4822154871663,77359.974905772,13611.0065980721,1530.59166024677,269.298086147887,84105.5987860009,14797.8571787987,1664.05597001181,292.780301635053,0.0422782812,0.000836489214133127,0.009421344,0.000186404281700975
"67","Hib","Alabama","All ages",5054253,16,10,"10 Years",0.878,2.92856333656505,0.705055050726796,0.0579425552413986,0.0139497379875285,2.7821351697368,0.669802298190457,0.0550454274793287,0.013252251088152,0.117142533462602,0.0282022020290719,0.00231770220965594,0.000557989519501138,29.2856333656505,7.05055050726796,0.579425552413986,0.139497379875285,7321.40834141262,1762.63762681699,144.856388103497,34.8743449688211,83963.1701415546,20214.2314780091,1661.23797406965,399.944986489775,91284.5784829672,21976.8691048261,1806.09436217315,434.819331458597,0.0422782812,0.000836489214133127,0.009421344,0.000186404281700975
"68","Hib","Alabama","All ages",5054253,16,20,"20 Years",0.878,3.42458427957372,1.20107686955184,0.0677564870530566,0.0237636871274913,3.25335506559504,1.14102302607425,0.0643686627004037,0.0225755027711167,0.136983371182949,0.0480430747820737,0.00271025948212226,0.000950547485099652,34.2458427957372,12.0107686955184,0.677564870530566,0.237636871274913,8561.46069893431,3002.69217387961,169.391217632641,59.4092178187282,98184.3038666189,34435.3903131052,1942.60761910056,681.31512833064,106745.764565553,37438.0824869848,2111.99883673321,740.724346149368,0.0422782812,0.000836489214133127,0.009421344,0.000186404281700975
"69","Hib","Alabama","All ages",5054253,17,1,"1 Year",0.878,2.28386610772981,0.0612998525671392,0.0451870159196584,0.0012128370417377,2.16967280234332,0.0582348599387821,0.0429276651236755,0.00115219518965082,0.0913546443091925,0.00245199410268557,0.00180748063678634,4.85134816695082e-05,22.8386610772981,0.612998525671391,0.451870159196584,0.012128370417377,5709.66526932453,153.249631417848,112.967539799146,3.03209260434426,65479.42337104,1757.49313203648,1295.53117683345,34.7725595065478,71189.0886403645,1910.74276345433,1408.4987166326,37.8046521108921,0.0416894472,0.000824838946526816,0.010010178,0.000198054549307286
"70","Hib","Alabama","All ages",5054253,17,5,"5 Years",0.878,2.72922781964774,0.50571849984682,0.0539986387631909,0.0100058010520411,2.59276642866535,0.480432574854479,0.0512987068250314,0.00950551099943907,0.10916911278591,0.0202287399938728,0.00215994555052764,0.000400232042081645,27.2922781964774,5.0571849984682,0.539986387631909,0.100058010520411,6823.06954911935,1264.29624961705,134.996596907977,25.0145026301028,78248.1351572632,14499.1668495633,1548.16419275535,286.870618656471,85071.2047063825,15763.4630991803,1683.16078966333,311.885121286574,0.0416894472,0.000824838946526816,0.010010178,0.000198054549307286
"71","Hib","Alabama","All ages",5054253,17,10,"10 Years",0.878,2.97813399402825,0.754625708190001,0.0589233264347521,0.0149305091808819,2.82922729432684,0.716894422780501,0.0559771601130145,0.0141839837218378,0.11912535976113,0.0301850283276001,0.00235693305739009,0.000597220367235278,29.7813399402825,7.54625708190001,0.589233264347521,0.149305091808819,7445.33498507063,1886.564270475,147.30831608688,37.3262729522049,85384.3822064074,21635.4435428619,1689.35710591471,428.064118334833,92829.717191478,23522.0078133369,1836.66542200159,465.390391287038,0.0416894472,0.000824838946526816,0.010010178,0.000198054549307286
"72","Hib","Alabama","All ages",5054253,17,20,"20 Years",0.878,3.52438967323546,1.30088226321358,0.0697311684483436,0.0257383685227783,3.34817018957368,1.2358381500529,0.0662446100259264,0.0244514500966394,0.140975586929418,0.0520352905285431,0.00278924673793374,0.00102953474091113,35.2438967323546,13.0088226321358,0.697311684483436,0.257383685227783,8810.97418308865,3252.20565803394,174.327921120859,64.3459213069457,101045.76741922,37296.8538657064,1999.22258381644,737.930093046518,109856.741602309,40549.0595237404,2173.5505049373,802.276014353464,0.0416894472,0.000824838946526816,0.010010178,0.000198054549307286
